Timestamp	power	temperature	voltage	
636.00	12.00	19.53	3.41
637.00	12.00	21.59	3.42
638.00	12.00	20.47	3.39
639.00	12.00	19.04	3.41
640.00	12.00	18.39	3.41
641.00	12.00	19.03	3.41
642.00	12.00	20.36	3.40
643.00	12.00	19.88	3.41
644.00	12.00	19.27	3.41
645.00	12.00	19.08	3.40
646.00	12.00	19.76	3.40
647.00	12.00	18.62	3.38
648.00	12.00	19.56	3.42
649.00	12.00	20.86	3.40
650.00	12.00	20.24	3.39
651.00	12.00	19.09	3.40
652.00	12.00	20.65	3.40
653.00	12.00	22.75	3.41
654.00	12.00	20.25	3.40
655.00	12.00	18.69	3.38
656.00	12.00	17.72	3.41
657.00	12.00	19.27	3.38
658.00	12.00	18.95	3.40
659.00	12.00	20.81	3.41
660.00	12.00	20.67	3.41
661.00	12.00	19.60	3.40
662.00	12.00	20.98	3.41
663.00	12.00	20.11	3.40
664.00	12.00	18.78	3.41
665.00	12.00	19.45	3.39
666.00	12.00	20.49	3.39
667.00	12.00	19.57	3.39
668.00	12.00	19.57	3.40
669.00	12.00	21.03	3.40
670.00	12.00	20.05	3.41
671.00	12.00	20.62	3.39
672.00	12.00	19.92	3.40
673.00	12.00	20.31	3.41
674.00	12.00	21.19	3.39
675.00	12.00	20.40	3.39
676.00	12.00	21.11	3.39
677.00	12.00	21.94	3.40
678.00	12.00	19.98	3.40
679.00	12.00	19.45	3.38
680.00	12.00	20.32	3.40
681.00	12.00	20.63	3.39
682.00	12.00	20.00	3.38
683.00	12.00	20.69	3.41
684.00	12.00	19.96	3.38
685.00	12.00	21.18	3.38
686.00	12.00	19.65	3.39
687.00	12.00	18.89	3.40
688.00	12.00	20.37	3.38
689.00	12.00	19.58	3.38
690.00	12.00	19.96	3.38
691.00	12.00	19.14	3.37
692.00	12.00	19.82	3.39
693.00	12.00	18.78	3.39
694.00	12.00	19.48	3.40
695.00	12.00	20.30	3.40
696.00	12.00	19.59	3.40
697.00	12.00	20.95	3.39
698.00	12.00	18.36	3.37
699.00	12.00	20.16	3.40
700.00	12.00	20.87	3.39
701.00	12.00	20.60	3.38
702.00	12.00	18.82	3.39
703.00	12.00	18.80	3.38
704.00	12.00	19.84	3.36
705.00	12.00	19.33	3.38
706.00	12.00	19.03	3.37
707.00	12.00	20.48	3.39
708.00	12.00	20.40	3.39
709.00	12.00	18.88	3.37
710.00	12.00	20.10	3.37
711.00	12.00	20.77	3.37
712.00	12.00	19.79	3.39
713.00	12.00	19.72	3.37
714.00	12.00	19.69	3.38
715.00	12.00	20.98	3.38
716.00	12.00	19.10	3.37
717.00	12.00	19.69	3.37
718.00	12.00	19.96	3.38
719.00	12.00	21.79	3.37
720.00	12.00	20.13	3.38
721.00	12.00	17.94	3.36
722.00	12.00	22.07	3.38
723.00	12.00	20.89	3.38
724.00	12.00	18.02	3.38
725.00	12.00	19.60	3.38
726.00	12.00	20.93	3.39
727.00	12.00	19.79	3.37
728.00	12.00	19.69	3.38
729.00	12.00	19.60	3.36
730.00	12.00	19.80	3.36
731.00	12.00	20.88	3.37
732.00	12.00	20.55	3.36
733.00	12.00	20.59	3.37
734.00	12.00	21.21	3.37
735.00	12.00	20.29	3.37
736.00	12.00	19.82	3.37
737.00	12.00	19.61	3.36
738.00	12.00	20.31	3.38
739.00	12.00	18.93	3.37
740.00	12.00	21.36	3.37
741.00	12.00	21.62	3.37
742.00	12.00	18.45	3.37
743.00	12.00	20.42	3.37
744.00	12.00	19.31	3.36
745.00	12.00	19.89	3.37
746.00	12.00	21.85	3.35
747.00	12.00	20.31	3.37
748.00	12.00	20.41	3.36
749.00	12.00	18.50	3.38
750.00	12.00	19.24	3.37
751.00	12.00	19.64	3.36
752.00	12.00	19.07	3.37
753.00	12.00	18.92	3.36
754.00	12.00	18.26	3.36
755.00	12.00	19.82	3.37
756.00	12.00	19.92	3.37
757.00	12.00	20.74	3.38
758.00	12.00	20.33	3.35
759.00	12.00	20.53	3.35
760.00	12.00	19.80	3.37
761.00	12.00	21.11	3.36
762.00	12.00	20.42	3.36
763.00	12.00	19.44	3.34
764.00	12.00	20.69	3.36
765.00	12.00	21.35	3.36
766.00	12.00	19.14	3.34
767.00	12.00	19.00	3.37
768.00	12.00	20.50	3.35
769.00	12.00	19.88	3.36
770.00	12.00	20.94	3.36
771.00	12.00	19.51	3.36
772.00	12.00	17.97	3.36
773.00	12.00	18.67	3.35
774.00	12.00	19.66	3.37
775.00	12.00	19.10	3.36
